Palavra;Peso;Classe favorecida
hacking;0.004730129850022467;Fake
had;-0.10550948562656645;Verdadeira
haddad;-0.3133964154314072;Verdadeira
hadi;-0.08355918946216341;Verdadeira
haemagogus;-0.010101136869267094;Verdadeira
hage;-0.023530180995756215;Verdadeira
haia;-0.01352444199568475;Verdadeira
haifa;-0.017944566332342288;Verdadeira
hair;0.0;Neutra
haisem;8.673617379884035e-19;Fake
haiti;-0.30345915879988655;Verdadeira
haitiana;-0.05498030724156763;Verdadeira
haitiano;-0.007395736577126174;Verdadeira
haitianos;0.0;Neutra
haja;0.17410555800062494;Fake
haley;-0.030939197406231807;Verdadeira
half;-0.016912163647049443;Verdadeira
hall;-0.22000567615715408;Verdadeira
hallawell;0.0;Neutra
hamas;-8.673617379884035e-19;Verdadeira
hamburgo;0.002499221221881526;Fake
hambúrguer;-0.050066586017216995;Verdadeira
hambúrgueres;-0.06327914107619716;Verdadeira
hamilton;0.13738161658245598;Fake
hamon;0.0;Neutra
hampton;-0.0102346930946398;Verdadeira
han;0.03413821326649953;Fake
hangar;0.16980770478732252;Fake
hannah;-0.038816813688068136;Verdadeira
hannigan;0.0;Neutra
hans;-0.028890295211306982;Verdadeira
hanzo;-0.06379533977480419;Verdadeira
hap;0.0;Neutra
happened;-0.04861420750242895;Verdadeira
happy;-0.05124680918970178;Verdadeira
harald;-0.028221429236879127;Verdadeira
hardware;-0.03157240846336588;Verdadeira
hari;0.06231988918872355;Fake
harlem;0.07912059052002757;Fake
harley;0.012346711013406805;Fake
harmonia;-0.23038393624530443;Verdadeira
harmoniosa;-0.19200290186994942;Verdadeira
harmônico;-0.022044762768041567;Verdadeira
harris;0.06428430975024044;Fake
harrison;-0.068730230480466;Verdadeira
harry;0.162743876690823;Fake
harter;-0.08410479369051077;Verdadeira
hartung;0.12926760166047704;Fake
harvard;0.301588635574914;Fake
harvey;-0.0001270577180617735;Verdadeira
hash;0.0;Neutra
hashes;0.0;Neutra
hashtag;-0.015584929327671181;Verdadeira
hassan;0.0017339210796795163;Fake
hasselmann;0.12179862134009015;Fake
hatoum;-0.027831271991988538;Verdadeira
hauly;-0.023140959541698525;Verdadeira
havana;0.008619376530878716;Fake
havaí;0.1486032006632289;Fake
have;-0.11270318332010047;Verdadeira
havendo;0.022508388940437732;Fake
haver;-0.03313717958377782;Verdadeira
haveria;0.17165606539976797;Fake
haverá;-0.07079167265233793;Verdadeira
havia;-0.7558598230681143;Verdadeira
haviam;-0.04834635495035068;Verdadeira
havida;0.0;Neutra
havido;0.03177940563171721;Fake
havíamos;-0.022493101099960548;Verdadeira
hawker;4.336808689942018e-19;Fake
hawking;0.048532025713857445;Fake
hayashi;-1.6263032587282567e-19;Verdadeira
hayden;0.0;Neutra
haymann;-0.033094436990494816;Verdadeira
hazelman;-0.014301324263811211;Verdadeira
hb;-0.11632239332249546;Verdadeira
hc;0.028327699252092785;Fake
hcs;-2.168404344971009e-19;Verdadeira
hd;-0.06406677713982153;Verdadeira
head;-0.04218699979935027;Verdadeira
health;0.028075106559024413;Fake
healy;-0.004042163203478183;Verdadeira
heart;0.031070190452867637;Fake
heavy;-0.02964691761639452;Verdadeira
hebert;-0.01553326582192307;Verdadeira
hebraico;0.2609477338165689;Fake
heck;-0.022773226603753898;Verdadeira
hectare;0.0;Neutra
hectares;0.008055227038827424;Fake
hedge;-0.009523003981910482;Verdadeira
hediondo;-0.12813422758617563;Verdadeira
hediondos;0.08170916330221244;Fake
hee;-0.0006184563867841178;Verdadeira
hegemonia;0.053218922958642646;Fake
hegemônica;0.0;Neutra
hegemônicas;0.09583019747349358;Fake
heiderich;0.09761879488213693;Fake
heidi;-0.04614374526961656;Verdadeira
hein;0.046340957298524034;Fake
heitor;-0.03188406261666121;Verdadeira
helder;-0.07209822010753021;Verdadeira
helen;-0.05991729659559807;Verdadeira
helena;-0.17970968748143532;Verdadeira
heleno;0.0;Neutra
helicóptero;0.29861572163073463;Fake
helicópteros;0.20717106876302266;Fake
helio;-0.011479356372387634;Verdadeira
helley;0.10323685842219826;Fake
heloisa;-8.673617379884035e-19;Verdadeira
heloísa;1.9905274260476058e-20;Fake
hematomas;-0.21069091771563783;Verdadeira
hemilly;-0.0453177539244909;Verdadeira
hemisfério;-0.11635705501022629;Verdadeira
hemorragia;-0.14214666251360383;Verdadeira
hemorragias;-0.015484399724914855;Verdadeira
hemorrágico;-0.15657082779210005;Verdadeira
henrique;0.11807578763907588;Fake
henriques;-0.007474193131485305;Verdadeira
henry;-0.0035179853287407715;Verdadeira
hepatite;0.14663121406179735;Fake
hepática;0.09136340050020104;Fake
herald;3.2526065174565133e-19;Fake
heraldo;0.004538323819512978;Fake
herança;-0.10878551655109213;Verdadeira
heranças;-0.04928270131687826;Verdadeira
herbert;0.026214122707355497;Fake
herdada;-0.020874113524119813;Verdadeira
herdado;-0.007165573771616638;Verdadeira
herdeira;-0.010390443771882201;Verdadeira
herdeiro;0.06450449360093627;Fake
herdeiros;0.047062358872061075;Fake
herdou;-0.047565581853204336;Verdadeira
hereditária;1.734723475976807e-18;Fake
hereditárias;0.0;Neutra
heritage;0.0;Neutra
herman;-0.1490149521865213;Verdadeira
hermes;-0.03504910379277246;Verdadeira
hernandes;0.03219591158281042;Fake
hernanes;0.0;Neutra
hernández;0.0;Neutra
heroína;0.02143320747148076;Fake
herrera;-0.004235674700584861;Verdadeira
herz;0.0;Neutra
herzog;-8.944667923005412e-19;Verdadeira
heráclito;0.024627042736686113;Fake
herói;0.15770795418040853;Fake
heróis;-0.1104337483784259;Verdadeira
hesita;0.11539701710200888;Fake
hesitante;0.1451617322170408;Fake
hesitar;0.20696127553575427;Fake
hesitação;-0.00518188033945504;Verdadeira
hesitou;-0.008314075961497374;Verdadeira
hetero;0.13010875926759197;Fake
heterossexuais;-0.06161890613664234;Verdadeira
heterossexual;0.06065575609257384;Fake
hev;0.17362567293229864;Fake
heverton;-0.008456081823524721;Verdadeira
hezbollah;-0.09511358636559637;Verdadeira
hiato;-0.026693638051245645;Verdadeira
hidalgo;0.0;Neutra
hidratação;-0.0019814284758932978;Verdadeira
hidrelétrica;-0.06959493915707521;Verdadeira
hidrelétricas;-0.1541517580258889;Verdadeira
hidrogênio;0.11561515008478945;Fake
hidrovia;-0.02991469150181349;Verdadeira
hidroviário;-0.00801581967651259;Verdadeira
hierarquia;-0.016655625863731455;Verdadeira
hierarquicamente;0.09338161291899992;Fake
hierárquico;0.023138725545840125;Fake
high;0.0003982966836816404;Fake
higiene;0.093483120564041;Fake
higienizar;0.0;Neutra
higienópolis;-0.05746748434273754;Verdadeira
higiênico;0.011754912890622112;Fake
hijos;-0.004384657401296651;Verdadeira
hilberto;-0.08754287071999511;Verdadeira
hill;-0.03658370924235035;Verdadeira
hillary;0.15142399209275456;Fake
hille;-0.005741769764989228;Verdadeira
hilton;-0.03344738919406843;Verdadeira
hilário;-0.11527726037788694;Verdadeira
himalaia;1.734723475976807e-18;Fake
hindu;-0.007103294293354882;Verdadeira
hindus;0.0;Neutra
hinduísmo;8.673617379884035e-19;Fake
hino;-0.06693480736469574;Verdadeira
hip;-0.060351361398943246;Verdadeira
hiper;-3.2526065174565133e-19;Verdadeira
hiperatividade;-0.2254629378064096;Verdadeira
hipertensa;-0.05069840029637633;Verdadeira
hipertensiva;-0.09906116907040785;Verdadeira
hipertenso;-0.049530584535203925;Verdadeira
hipertensão;0.10902422100318308;Fake
hipocampo;-0.01955367049760918;Verdadeira
hipocrisia;0.0037551524676171224;Fake
hipotética;-6.505213034913027e-19;Verdadeira
hipotético;-0.10473919480030222;Verdadeira
hipster;-0.12259444367284716;Verdadeira
hipócrita;0.0036755089102911624;Fake
hipócritas;0.0811836632833493;Fake
hipólito;-0.03868551544921066;Verdadeira
hipótese;0.06980995622797563;Fake
hipóteses;0.15819406415325946;Fake
hiroshi;0.11185021432247942;Fake
hiroshima;0.09922353920067549;Fake
hispânicos;-0.01338282040433513;Verdadeira
histeria;-0.0008960818611300095;Verdadeira
historia;0.07642864484590976;Fake
historiador;0.014083459618607718;Fake
historiadora;-0.05178017678074632;Verdadeira
historiadores;0.017261515125559675;Fake
historicamente;-0.052343298192396054;Verdadeira
historinha;-0.038881680582975496;Verdadeira
historiografia;1.3573702979750163e-19;Fake
history;0.03494792875080373;Fake
histérica;0.04406448135196132;Fake
história;-0.11808744417498701;Verdadeira
histórias;-0.11242040071155002;Verdadeira
histórica;-0.01906284090245773;Verdadeira
históricas;-0.03534976279347885;Verdadeira
histórico;-0.23360855766192032;Verdadeira
históricos;0.000490107864652993;Fake
hit;-0.2463265986367164;Verdadeira
hitler;0.3179714073912826;Fake
hits;-0.12638260954543173;Verdadeira
hiv;-0.04010685026047311;Verdadeira
hj;1.3010426069826053e-18;Fake
hmaidan;-0.04255862419874602;Verdadeira
ho;0.09498515591455105;Fake
hoare;0.0;Neutra
hoffman;-0.09179508983252992;Verdadeira
hoffmann;-0.007170420843824606;Verdadeira
hoje;0.9159119666784191;Fake
hokkaido;0.07774233042039745;Fake
holanda;-0.09798579114084162;Verdadeira
holandesa;0.042621661385264506;Fake
holandês;0.06591086352452638;Fake
holding;-0.01067993841075073;Verdadeira
hole;0.0;Neutra
holiday;0.00046341235262188245;Fake
holland;0.0;Neutra
hollande;-0.021660673572338987;Verdadeira
hollywood;-0.10242108385096216;Verdadeira
holmes;-0.01822610885700075;Verdadeira
holocausto;-0.13165898933319378;Verdadeira
holofotes;-0.015868528145182033;Verdadeira
hologramas;0.06272204149730454;Fake
home;-0.04908358661019649;Verdadeira
homem;0.1271738255328788;Fake
homenageada;-0.00880345994628006;Verdadeira
homenageado;0.013552411668272679;Fake
homenageados;-0.46074217104395415;Verdadeira
homenagear;0.01846717349334369;Fake
homenagearam;-0.003102879044855272;Verdadeira
homenageia;0.001740706891751689;Fake
homenagem;-0.11751842813673677;Verdadeira
homenagens;0.007333317199972492;Fake
homenageou;0.023476912551584014;Fake
homens;-0.19920723190846487;Verdadeira
homenzinho;-0.0012637860756898242;Verdadeira
homes;0.0;Neutra
homicida;-0.0009209511164616512;Verdadeira
homicidas;-0.003771998471738215;Verdadeira
homicídio;-0.09846039243480575;Verdadeira
homicídios;0.07286597574684124;Fake
homo;0.0003039096378773877;Fake
homoafetiva;0.060572343514573516;Fake
homoafetivo;0.048517144279236785;Fake
homofobia;0.23084824997298337;Fake
homofóbica;-0.18529242550060707;Verdadeira
homofóbico;-0.08017836992657547;Verdadeira
homofóbicos;0.14836212480954747;Fake
homologada;0.0790453806572215;Fake
homologadas;-0.03552847290574774;Verdadeira
homologado;-0.051487270098236546;Verdadeira
homologados;-0.0002814951533451425;Verdadeira
homologar;0.13433377178400563;Fake
homologação;0.11109629847201953;Fake
homologou;-0.13514708734277076;Verdadeira
homossexuais;0.34125326112170934;Fake
homossexual;0.0526895461058343;Fake
homossexualidade;-0.043501603867067876;Verdadeira
homossexualismo;-0.027414585838638646;Verdadeira
homs;0.04060775306807637;Fake
homônimo;0.02462912261543134;Fake
honda;-0.11749136510440747;Verdadeira
honduras;-0.039668343118587496;Verdadeira
honesta;0.19905673507995966;Fake
honestamente;0.02163309192815817;Fake
honestas;0.0026959349407536287;Fake
honestidade;0.20357187634932308;Fake
honestino;0.0;Neutra
honesto;0.09033031013888192;Fake
honestos;-0.020327300975950747;Verdadeira
hong;-0.05839989201296365;Verdadeira
honorabilidade;-0.032071923125705205;Verdadeira
honorário;0.0010469915820734662;Fake
honorários;-0.03501715510122775;Verdadeira
honra;-0.18074618096676998;Verdadeira
honrada;0.03435189729435648;Fake
honrado;-0.024826675646115976;Verdadeira
honrados;0.03946748125653962;Fake
honrar;0.0062909219288959945;Fake
honraria;-0.033208688183075305;Verdadeira
honrou;-0.0008655784303312053;Verdadeira
hoover;0.0304141603434605;Fake
hop;-0.060351361398943246;Verdadeira
hope;0.009537965448464131;Fake
hopi;0.06231988918872355;Fake
hopkins;-0.0673516194554604;Verdadeira
hora;0.23271391538126918;Fake
horacio;-0.1801587346273481;Verdadeira
horas;0.938177169095338;Fake
horda;-0.0010799632291591517;Verdadeira
hori;-0.03687370064379453;Verdadeira
horizontal;0.0;Neutra
horizonte;-0.18751686541640708;Verdadeira
hormonal;-0.1561770778402479;Verdadeira
hormônio;0.1107138518315989;Fake
hormônios;-0.24465051582593214;Verdadeira
hornet;0.055925107161239725;Fake
horripilante;0.012485574368372214;Fake
horror;-0.08032866489655688;Verdadeira
horrores;-0.017913562808722444;Verdadeira
horrorosa;-0.07522281712025908;Verdadeira
horroroso;-8.673617379884035e-19;Verdadeira
horríveis;-0.011870211938344881;Verdadeira
horrível;0.021322043990266444;Fake
horta;-0.028988763098852073;Verdadeira
hortolan;-0.00384059223130006;Verdadeira
horácio;-0.016168096463714438;Verdadeira
horária;0.010670716582874322;Fake
horário;-0.14685627054517936;Verdadeira
horários;-0.025477957607024523;Verdadeira
hospeda;-0.010118433839781437;Verdadeira
hospedado;-0.02199646130686576;Verdadeira
hospedados;-0.0054282654084888285;Verdadeira
hospedagem;-0.05385715758183455;Verdadeira
hospedar;-0.024269235220826076;Verdadeira
hospedeiro;-0.0061316094996849155;Verdadeira
hospedeiros;-0.031157725361965555;Verdadeira
hospedou;1.4094628242311558e-18;Fake
hospitais;0.04575546044045607;Fake
hospital;-0.38696451920268543;Verdadeira
hospitalar;-0.044552747946869246;Verdadeira
hospitalares;0.0;Neutra
hospitalidade;-0.028221429236879127;Verdadeira
hospitalizada;0.011747517275981906;Fake
hospitalizado;-0.0028720561003752927;Verdadeira
hospitalizados;-0.0007568934234129829;Verdadeira
hostil;-0.18727036433926872;Verdadeira
hostilidade;-0.26351595909520475;Verdadeira
hostilidades;-0.006621791122630833;Verdadeira
hostilizada;0.046386601439921224;Fake
hostilizado;-0.09966966695243915;Verdadeira
hostis;0.0019099946680067679;Fake
hot;-0.01716520498257264;Verdadeira
hotel;-0.13501260662211703;Verdadeira
hoteleira;-0.005479794152155286;Verdadeira
hotmail;0.0;Neutra
hotéis;-0.03735176337292605;Verdadeira
hour;-0.05245508952887262;Verdadeira
hourneaux;-0.019932207422660247;Verdadeira
house;-0.048410561244960265;Verdadeira
houston;0.00966645649185043;Fake
houve;-0.47546695144559337;Verdadeira
houver;-0.05281995423705946;Verdadeira
houvesse;-0.1427530185165961;Verdadeira
how;-0.024450320240512455;Verdadeira
howard;-0.0002974086583749648;Verdadeira
however;-0.15535005019106768;Verdadeira
hr;-0.012146264561594542;Verdadeira
hrw;0.0;Neutra
hs;0.1956917560064162;Fake
hts;-0.04705241179539904;Verdadeira
http;-0.03237685717042241;Verdadeira
https;-0.004886288571570001;Verdadeira
hu;0.0038901320034186886;Fake
hua;0.0;Neutra
hubbard;-0.20171601177664933;Verdadeira
hubner;-0.02389986188262023;Verdadeira
huck;0.4252790728427257;Fake
hudson;-0.016748226284994564;Verdadeira
huerb;0.0;Neutra
hugh;0.0026657426907300353;Fake
hugo;-0.10130436419887547;Verdadeira
hum;-0.022011789463581174;Verdadeira
humala;0.0;Neutra
human;0.0;Neutra
humana;0.05693093910993014;Fake
humanas;-0.039374170971011715;Verdadeira
humanidade;0.15564546753792857;Fake
humanista;-0.006855707988507551;Verdadeira
humanitária;-0.04411813189011495;Verdadeira
humanitárias;-0.03329241912048732;Verdadeira
humanitário;0.06405055334396113;Fake
humanitários;-0.02626557262872738;Verdadeira
humanizar;-0.0043101736466334434;Verdadeira
humanização;-0.003606796936423538;Verdadeira
humano;0.03752731795084123;Fake
humanos;0.04439095961124865;Fake
humanístico;0.0;Neutra
humberto;0.06670947054434215;Fake
humildade;0.10422683916912773;Fake
humilde;0.04000552603596486;Fake
humildemente;0.0;Neutra
humildes;-0.002393141357803691;Verdadeira
humilha;0.07572985656796442;Fake
humilhada;0.06360070175326796;Fake
humilhado;0.006249145343656202;Fake
humilhante;0.023021519563668352;Fake
humilhar;-0.008040913628214606;Verdadeira
humilhação;0.03651235953250398;Fake
humilhações;-0.017913562808722444;Verdadeira
humilhou;-0.016096528337346983;Verdadeira
humor;-0.2590238354043368;Verdadeira
humorada;-0.09964336741288753;Verdadeira
humorado;0.04289905248327763;Fake
humorista;-0.205685024425555;Verdadeira
humoristas;0.04684376091212448;Fake
hungria;-0.11775716683318567;Verdadeira
hussein;-0.035846547229585586;Verdadeira
hutis;-0.0742748350774786;Verdadeira
huveneers;-0.13193377459062786;Verdadeira
huxley;0.09593890148344641;Fake
hwang;-0.055700822407694785;Verdadeira
hwasong;0.05097118830532033;Fake
hydro;0.027620417879964432;Fake
hye;-0.03321120170382323;Verdadeira
hypersoft;0.0;Neutra
hyundai;-0.04741181030728207;Verdadeira
hyunmoo;0.0;Neutra
há;-0.39252406440664606;Verdadeira
hábil;-9.540979117872439e-18;Verdadeira
hábito;0.012716640587567754;Fake
hábitos;0.04908559882432789;Fake
hélcio;-0.010779394816377304;Verdadeira
hélices;8.673617379884035e-19;Fake
hélio;0.20851011111738937;Fake
hércules;-0.12226945880081934;Verdadeira
hérnia;-0.08274014817105001;Verdadeira
híbrida;-0.00041070399186182054;Verdadeira
híbrido;-0.02494686766728903;Verdadeira
hídrica;-0.029489172904687663;Verdadeira
hídricos;-0.022706188953890604;Verdadeira
hóquei;0.0;Neutra
hóspede;0.013995947710028104;Fake
hóspedes;0.024086669868267494;Fake
húngara;0.0;Neutra
húngaro;-0.019320246942512418;Verdadeira
ia;-0.2415952233474542;Verdadeira
iago;-0.279822440905903;Verdadeira
iam;-0.0663596576706641;Verdadeira
ian;-0.03882510650482868;Verdadeira
iara;-0.026645789477125537;Verdadeira
iate;-0.016872099635189795;Verdadeira
iates;-0.01762117615390798;Verdadeira
ibama;-0.01835354568611391;Verdadeira
ibdd;-0.016901125667620292;Verdadeira
ibge;-0.08232464054321809;Verdadeira
ibirapuera;-0.42380275116620253;Verdadeira
ibitipoca;0.0;Neutra
ibm;-0.0438961527737667;Verdadeira
ibope;0.059340508332634954;Fake
ibovespa;-0.02020185202381545;Verdadeira
ibpt;0.0;Neutra
ibrahim;-0.035115571708195965;Verdadeira
ibre;-0.017093100850576092;Verdadeira
ibuprofeno;-0.4007986420139136;Verdadeira
ibérica;-0.004764988318886408;Verdadeira
ic;0.055116843639547324;Fake
icbm;0.4517916498642005;Fake
iceberg;0.001197923078182279;Fake
icm;0.18273802600066602;Fake
icmbio;-1.0842021724855044e-19;Verdadeira
icms;-0.04260699561115496;Verdadeira
